Parent-Group,TransactionCode,SourceCode,,,,
Child-Group,PaymentDate,Amount,OtherPartyAccountNumber,,,
Code-Finger-Print,,,,,,
Sign,-,,,,,
Analysis,largest-subset-test,z-score,,,,
,,,,,,
TransactionCode,SourceCode,PaymentDate,Amount,OtherPartyAccountNumber,count,z-score
0,DD,2016-05-31 00:00:00.0000000 +12:00,-5591.19,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-01 00:00:00.0000000 +12:00,-37786.65,0x878806F81F0423F1C255B40DD1CED9AF,1,-0.072115265
0,DD,2016-06-01 00:00:00.0000000 +12:00,-6037,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-02 00:00:00.0000000 +12:00,-12469.94,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-06-02 00:00:00.0000000 +12:00,-48.3,0x0B4EFC6E375129AA0F0B07ECB85FED42,1,-0.072115265
0,DD,2016-06-02 00:00:00.0000000 +12:00,-8490.9,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-03 00:00:00.0000000 +12:00,-6228.8,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-07 00:00:00.0000000 +12:00,-29.02,0x8E84F94EDE0E2BF91E398079E8F1AA5E,1,-0.072115265
0,DD,2016-06-07 00:00:00.0000000 +12:00,-8056.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-07 00:00:00.0000000 +12:00,-903.68,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-06-08 00:00:00.0000000 +12:00,-11175.5,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-09 00:00:00.0000000 +12:00,-12273.6,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-10 00:00:00.0000000 +12:00,-1085.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-13 00:00:00.0000000 +12:00,-1055.52,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-06-13 00:00:00.0000000 +12:00,-4396.92,0x3441BA2999722D37300E65D03727D108,1,-0.072115265
0,DD,2016-06-13 00:00:00.0000000 +12:00,-5625.9,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-13 00:00:00.0000000 +12:00,-5631.99,0x6B698031D2C0191A990C0A3DB8DFBEFD,1,-0.072115265
0,DD,2016-06-13 00:00:00.0000000 +12:00,-91269.04,0x8F6D981E6513B957453F783785B45F20,1,-0.072115265
0,DD,2016-06-14 00:00:00.0000000 +12:00,-15605.6,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-15 00:00:00.0000000 +12:00,-1014.65,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-06-15 00:00:00.0000000 +12:00,-331.42,0xB2C1B96FE5B172DDE4BA46F61532F99C,1,-0.072115265
0,DD,2016-06-15 00:00:00.0000000 +12:00,-43.15,0xB2C1B96FE5B172DDE4BA46F61532F99C,1,-0.072115265
0,DD,2016-06-16 00:00:00.0000000 +12:00,-8834.01,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-17 00:00:00.0000000 +12:00,-7799,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-112.88,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-116.29,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-4726.1,0xBD9D42867CA8782E39F6A0116DF25563,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-50.82,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-57.31,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-58.06,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-6190.73,0xEEDD0DDDCD376DA19607CF27E4E54259,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-620.4,0xBD932A22D48A0FCB7EE3B0BF4C6D3373,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-6360,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-669.07,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-67.89,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-73.26,0xA224C533865458758857BE42FAF1FF05,1,-0.072115265
0,DD,2016-06-20 00:00:00.0000000 +12:00,-79.59,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-06-21 00:00:00.0000000 +12:00,-443.34,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-21 00:00:00.0000000 +12:00,-5012.03,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-06-21 00:00:00.0000000 +12:00,-986.06,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-06-23 00:00:00.0000000 +12:00,-3675.58,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-23 00:00:00.0000000 +12:00,-91425.57,0x05F7626A0AED5353921B9CC6E2E35567,1,-0.072115265
0,DD,2016-06-24 00:00:00.0000000 +12:00,-1232.24,0x0B62B7B0AB389EC2DE2BEBE41F1B8C2B,1,-0.072115265
0,DD,2016-06-24 00:00:00.0000000 +12:00,-3665.35,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-27 00:00:00.0000000 +12:00,-11143.5,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-27 00:00:00.0000000 +12:00,-373.81,0xB16F3369A0BA06138012B0A9C7B5A740,1,-0.072115265
0,DD,2016-06-27 00:00:00.0000000 +12:00,-84.61,0x641E684C377D49F619E445F202886C72,1,-0.072115265
0,DD,2016-06-27 00:00:00.0000000 +12:00,-89.98,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-06-28 00:00:00.0000000 +12:00,-12592.3,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-06-28 00:00:00.0000000 +12:00,-3302.4,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-28 00:00:00.0000000 +12:00,-455.13,0xC35B6A0B1EC8226ACC245EDEF193554C,1,-0.072115265
0,DD,2016-06-29 00:00:00.0000000 +12:00,-424.84,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-06-30 00:00:00.0000000 +12:00,-1106.39,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-06-30 00:00:00.0000000 +12:00,-12747.78,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-06-30 00:00:00.0000000 +12:00,-1740.42,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-01 00:00:00.0000000 +12:00,-37342.89,0x878806F81F0423F1C255B40DD1CED9AF,1,-0.072115265
0,DD,2016-07-01 00:00:00.0000000 +12:00,-622.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-04 00:00:00.0000000 +12:00,-12469.94,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-07-04 00:00:00.0000000 +12:00,-7981.33,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-05 00:00:00.0000000 +12:00,-7272.18,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-05 00:00:00.0000000 +12:00,-903.68,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-07-06 00:00:00.0000000 +12:00,-30.18,0x8E84F94EDE0E2BF91E398079E8F1AA5E,1,-0.072115265
0,DD,2016-07-06 00:00:00.0000000 +12:00,-69.63,0x0B4EFC6E375129AA0F0B07ECB85FED42,1,-0.072115265
0,DD,2016-07-07 00:00:00.0000000 +12:00,-7518.74,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-08 00:00:00.0000000 +12:00,-5360.35,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-11 00:00:00.0000000 +12:00,-1055.52,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-07-11 00:00:00.0000000 +12:00,-7140.42,0x6B698031D2C0191A990C0A3DB8DFBEFD,1,-0.072115265
0,DD,2016-07-12 00:00:00.0000000 +12:00,-4645.64,0x3441BA2999722D37300E65D03727D108,1,-0.072115265
0,DD,2016-07-12 00:00:00.0000000 +12:00,-85615.3,0x8F6D981E6513B957453F783785B45F20,1,-0.072115265
0,DD,2016-07-12 00:00:00.0000000 +12:00,-8777.52,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-13 00:00:00.0000000 +12:00,-2933.56,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-14 00:00:00.0000000 +12:00,-126.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-15 00:00:00.0000000 +12:00,-26432.28,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-18 00:00:00.0000000 +12:00,-1455.76,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-19 00:00:00.0000000 +12:00,-8909.12,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-112.88,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-116.29,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-3810.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-38631.94,0xEEDD0DDDCD376DA19607CF27E4E54259,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-50.82,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-543.3,0xBD932A22D48A0FCB7EE3B0BF4C6D3373,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-57.31,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-58.06,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-6441.8,0xBD9D42867CA8782E39F6A0116DF25563,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-669.07,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-67.89,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-73.26,0xA224C533865458758857BE42FAF1FF05,1,-0.072115265
0,DD,2016-07-20 00:00:00.0000000 +12:00,-79.59,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-07-21 00:00:00.0000000 +12:00,-4902.44,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-07-21 00:00:00.0000000 +12:00,-986.06,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-07-22 00:00:00.0000000 +12:00,-1232.24,0x0B62B7B0AB389EC2DE2BEBE41F1B8C2B,1,-0.072115265
0,DD,2016-07-22 00:00:00.0000000 +12:00,-9510.19,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-25 00:00:00.0000000 +12:00,-373.81,0xB16F3369A0BA06138012B0A9C7B5A740,1,-0.072115265
0,DD,2016-07-25 00:00:00.0000000 +12:00,-52417.69,0x05F7626A0AED5353921B9CC6E2E35567,1,-0.072115265
0,DD,2016-07-25 00:00:00.0000000 +12:00,-7030.08,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-25 00:00:00.0000000 +12:00,-81.29,0x641E684C377D49F619E445F202886C72,1,-0.072115265
0,DD,2016-07-25 00:00:00.0000000 +12:00,-89.98,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-07-26 00:00:00.0000000 +12:00,-7452.9,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-27 00:00:00.0000000 +12:00,-9834.37,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-07-28 00:00:00.0000000 +12:00,-12592.3,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-07-28 00:00:00.0000000 +12:00,-642.22,0xC35B6A0B1EC8226ACC245EDEF193554C,1,-0.072115265
0,DD,2016-07-29 00:00:00.0000000 +12:00,-6261.96,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-01 00:00:00.0000000 +12:00,-11862.4,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-01 00:00:00.0000000 +12:00,-12747.78,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-08-01 00:00:00.0000000 +12:00,-594.64,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-08-02 00:00:00.0000000 +12:00,-12469.94,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-08-02 00:00:00.0000000 +12:00,-3625.5,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-02 00:00:00.0000000 +12:00,-37342.89,0x878806F81F0423F1C255B40DD1CED9AF,1,-0.072115265
0,DD,2016-08-02 00:00:00.0000000 +12:00,-61.44,0x0B4EFC6E375129AA0F0B07ECB85FED42,1,-0.072115265
0,DD,2016-08-03 00:00:00.0000000 +12:00,-2669.4,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-04 00:00:00.0000000 +12:00,-6894.74,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-05 00:00:00.0000000 +12:00,-7916.33,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-08 00:00:00.0000000 +12:00,-30.18,0x8E84F94EDE0E2BF91E398079E8F1AA5E,1,-0.072115265
0,DD,2016-08-08 00:00:00.0000000 +12:00,-8275.9,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-09 00:00:00.0000000 +12:00,-7727.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-11 00:00:00.0000000 +12:00,-1055.52,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-08-11 00:00:00.0000000 +12:00,-11578.63,0x6B698031D2C0191A990C0A3DB8DFBEFD,1,-0.072115265
0,DD,2016-08-11 00:00:00.0000000 +12:00,-18661.2,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-11 00:00:00.0000000 +12:00,-4435.71,0x3441BA2999722D37300E65D03727D108,1,-0.072115265
0,DD,2016-08-11 00:00:00.0000000 +12:00,-60102.21,0x8F6D981E6513B957453F783785B45F20,1,-0.072115265
0,DD,2016-08-15 00:00:00.0000000 +12:00,-7407.9,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-16 00:00:00.0000000 +12:00,-5796.7,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-17 00:00:00.0000000 +12:00,-750.21,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-18 00:00:00.0000000 +12:00,-9727.69,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-19 00:00:00.0000000 +12:00,-1058.2,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-19 00:00:00.0000000 +12:00,-1359.6,0x92DFAAB4226CEF03589F0B114CC379DC,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-1087.64,0xEEDD0DDDCD376DA19607CF27E4E54259,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-112.88,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-116.29,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-1374.22,0xB2C1B96FE5B172DDE4BA46F61532F99C,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-14875,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-384.31,0xB2C1B96FE5B172DDE4BA46F61532F99C,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-455.2,0xBD932A22D48A0FCB7EE3B0BF4C6D3373,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-4630.05,0xBD9D42867CA8782E39F6A0116DF25563,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-4834.41,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-50.82,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-57.31,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-58.06,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-669.07,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-67.89,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-73.26,0xA224C533865458758857BE42FAF1FF05,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-79.59,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-802.58,0xB2C1B96FE5B172DDE4BA46F61532F99C,1,-0.072115265
0,DD,2016-08-22 00:00:00.0000000 +12:00,-986.06,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-08-23 00:00:00.0000000 +12:00,-50430.83,0x05F7626A0AED5353921B9CC6E2E35567,1,-0.072115265
0,DD,2016-08-23 00:00:00.0000000 +12:00,-8001.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-24 00:00:00.0000000 +12:00,-1232.24,0x0B62B7B0AB389EC2DE2BEBE41F1B8C2B,1,-0.072115265
0,DD,2016-08-25 00:00:00.0000000 +12:00,-15147.8,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-25 00:00:00.0000000 +12:00,-373.81,0xB16F3369A0BA06138012B0A9C7B5A740,1,-0.072115265
0,DD,2016-08-25 00:00:00.0000000 +12:00,-82.54,0x641E684C377D49F619E445F202886C72,1,-0.072115265
0,DD,2016-08-25 00:00:00.0000000 +12:00,-90.98,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-08-26 00:00:00.0000000 +12:00,-10185.12,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-29 00:00:00.0000000 +12:00,-1115.75,0xC35B6A0B1EC8226ACC245EDEF193554C,1,-0.072115265
0,DD,2016-08-29 00:00:00.0000000 +12:00,-12592.3,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-08-29 00:00:00.0000000 +12:00,-17758.39,0xC654D556E7F7EEAA5FAB1DA3B6803656,1,-0.072115265
0,DD,2016-08-29 00:00:00.0000000 +12:00,-8943,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-30 00:00:00.0000000 +12:00,-1010.06,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-08-30 00:00:00.0000000 +12:00,-12747.78,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-08-30 00:00:00.0000000 +12:00,-6597.7,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-08-31 00:00:00.0000000 +12:00,-26939.3,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-01 00:00:00.0000000 +12:00,-10177.87,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-01 00:00:00.0000000 +12:00,-37342.9,0x878806F81F0423F1C255B40DD1CED9AF,1,-0.072115265
0,DD,2016-09-01 00:00:00.0000000 +12:00,-46,0x0D3F0FC0C700813343EF0D41ACE5AC90,2,13.85643315
0,DD,2016-09-02 00:00:00.0000000 +12:00,-12469.94,0xB3E625E58AD2BB7418916E1630505D61,1,-0.072115265
0,DD,2016-09-02 00:00:00.0000000 +12:00,-58.86,0x0B4EFC6E375129AA0F0B07ECB85FED42,1,-0.072115265
0,DD,2016-09-02 00:00:00.0000000 +12:00,-622.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-05 00:00:00.0000000 +12:00,-21369.07,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-06 00:00:00.0000000 +12:00,-30.18,0x8E84F94EDE0E2BF91E398079E8F1AA5E,1,-0.072115265
0,DD,2016-09-08 00:00:00.0000000 +12:00,-22217.2,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-09 00:00:00.0000000 +12:00,-647.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-12 00:00:00.0000000 +12:00,-1055.52,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-09-12 00:00:00.0000000 +12:00,-11245.43,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-12 00:00:00.0000000 +12:00,-351.97,0xB2C1B96FE5B172DDE4BA46F61532F99C,1,-0.072115265
0,DD,2016-09-12 00:00:00.0000000 +12:00,-4104.34,0x3441BA2999722D37300E65D03727D108,1,-0.072115265
0,DD,2016-09-12 00:00:00.0000000 +12:00,-43.96,0xB2C1B96FE5B172DDE4BA46F61532F99C,1,-0.072115265
0,DD,2016-09-12 00:00:00.0000000 +12:00,-4852.67,0x6B698031D2C0191A990C0A3DB8DFBEFD,1,-0.072115265
0,DD,2016-09-12 00:00:00.0000000 +12:00,-51911.53,0x8F6D981E6513B957453F783785B45F20,1,-0.072115265
0,DD,2016-09-13 00:00:00.0000000 +12:00,-18606.5,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-14 00:00:00.0000000 +12:00,-9642.1,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-15 00:00:00.0000000 +12:00,-10547.99,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-16 00:00:00.0000000 +12:00,-10129.75,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-19 00:00:00.0000000 +12:00,-9305.22,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-116.29,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-12572.2,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-1804.79,0xEEDD0DDDCD376DA19607CF27E4E54259,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-50.82,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-57.31,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-58.06,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-5923.8,0xBD9D42867CA8782E39F6A0116DF25563,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-669.07,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-67.89,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-73.26,0xA224C533865458758857BE42FAF1FF05,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-79.59,0x1C4E1FDC23D6B1A6BD8F1A245CBCC968,1,-0.072115265
0,DD,2016-09-20 00:00:00.0000000 +12:00,-930,0xBD932A22D48A0FCB7EE3B0BF4C6D3373,1,-0.072115265
0,DD,2016-09-21 00:00:00.0000000 +12:00,-11785,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-21 00:00:00.0000000 +12:00,-5157.19,0x82B3C05D1B04CCBDB0B80066E7726A52,1,-0.072115265
0,DD,2016-09-21 00:00:00.0000000 +12:00,-986.06,0xFE450EFB9AE1EE80484C35F0C344FCBF,1,-0.072115265
0,DD,2016-09-22 00:00:00.0000000 +12:00,-21320.86,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-23 00:00:00.0000000 +12:00,-1232.24,0x0B62B7B0AB389EC2DE2BEBE41F1B8C2B,1,-0.072115265
0,DD,2016-09-23 00:00:00.0000000 +12:00,-13035.3,0x0D3F0FC0C700813343EF0D41ACE5AC90,1,-0.072115265
0,DD,2016-09-23 00:00:00.0000000 +12:00,-98924.82,0x05F7626A0AED5353921B9CC6E2E35567,1,-0.072115265
0,DD,2016-09-26 00:00:00.0000000 +13:00,-373.81,0xB16F3369A0BA06138012B0A9C7B5A740,1,-0.072115265
0,DD,2016-09-26 00:00:00.0000000 +13:00,-80.19,0x641E684C377D49F619E445F202886C72,1,-0.072115265
